"P_B1_C16II_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16III_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16III_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16IV_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B1_C16IV_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B2_C16II_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1II_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1II_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1IV_FL12_ctrlF_PE_Aligned.out.bam.htseq.gene.out" "P_B2_STC1IV_SP12_ctrlS_PE_Aligned.out.bam.htseq.gene.out" "P_B6_STC1II_FL12_ctrlF_SEAligned.out.bam.htseq.gene.out" "P_B6_STC1II_SP12_ctrlS_SEAligned.out.bam.htseq.gene.out" "P_B6_STC1IV_FL12_ctrlF_SEAligned.out.bam.htseq.gene.out" "P_B6_STC1IV_SP12_ctrlS_SEAligned.out.bam.htseq.gene.out"
"LOC105274928" 9.41668845401358 9.35083706697704 9.35001202000047 9.21847530516523 9.4300514361839 9.63782661051747 9.7214956158922 9.41565309819167 9.40240366963854 9.70709039658569 9.72340273325467 9.5530437559641 9.48815645658759 9.5737591345221
"LOC105274929" 11.0606499750974 10.8249374231647 11.0022538765121 11.0387756843643 11.0833061115376 11.0096854445726 10.9794284701186 10.9501105239 10.9870072230293 11.1826344862803 10.6438304418126 10.670541070426 10.71825662147 10.729459951334
"LOC105274930" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105274931" 9.63569962087167 9.55121329412064 9.67203386333659 9.61517139555172 9.58493133412969 9.43267101243137 9.05723032957517 8.92697059062363 8.85619369242294 9.02048113162417 9.34015840894415 9.10856029403575 9.15017977705245 9.03425371035735
"LOC105274932" 9.78013530512625 10.2683366288246 9.82724396670951 10.4752369697909 9.75601384482906 10.1615359550003 10.6767427462034 9.94667551404786 10.6786059106714 10.4046125344453 10.4113341980888 9.92337206061209 10.4746468399871 9.90344486474509
"LOC105274933" 6.62582007782631 6.22132908276704 5.89730183980406 6.04084922637886 6.15560026332813 5.95892722701327 5.93302734798624 6.13080944918403 5.82306081913354 6.05840740759625 6.35708147295889 6.01613968507056 5.71683600755185 6.38485136148569
"LOC105274934" 10.7366802124463 11.5823527359964 10.7589881182682 10.7546167891015 10.534572164051 10.5869157764454 11.0341386211056 11.8393359680612 11.3346133986828 11.5650190270443 10.7022046893783 11.6982690785009 11.3254743311299 11.1768753079144
"LOC105274935" 6.92587447834588 8.24886145676923 6.73730283503361 7.67489188883743 7.51859153926499 6.746773588455 6.65525396962397 6.92408944439699 7.23272689352976 6.3219726084492 6.52429961210959 6.83467974329687 6.98806136659364 6.12899693386591
"LOC105274936" 7.91083170198345 8.30867020898298 7.8179199980105 8.38351465811149 8.230254777123 9.55998489893671 8.32438171146189 7.42448450958024 8.18886599335768 7.06530253512224 8.14076616893852 7.526446267534 8.34437510169365 7.09572151186728
"LOC105274937" 9.95941548587872 10.6809038158541 9.77937594311107 10.0906809231517 9.7722142157751 10.0747380296875 10.244877464283 10.2815196392333 10.3092978674393 10.3637953353347 10.0890554098443 10.0709986762332 10.0851900485018 10.2843179465841
"LOC105274938" 11.614627280688 11.3389274180686 11.6064669616387 11.3965184166142 11.6240222572395 11.8382018647034 11.7864321542881 11.8751742216644 11.6637643874867 12.1503748568775 11.54316798278 11.7684753373565 11.4170639326362 11.742790273119
"LOC105274939" 8.42812437665893 8.81318632877075 8.70852928889153 8.69171754501225 8.77214979287614 7.48070051040052 7.39914347450976 7.4359440683875 7.54783563365044 7.38459264755276 7.41269806375065 7.71881875136442 7.9599690543052 7.75451558509882
"LOC105274940" 14.6565990452199 15.0478979725478 14.6319624147326 15.1167375255725 14.8638478175826 14.7449251588916 14.6743098690478 14.0426128897012 14.8385934157551 14.0495592007335 14.8308561566549 14.1223172142053 14.8689546517392 14.0923587132234
"LOC105274941" 10.1966804882398 10.0730837686386 10.2448530077854 10.3912518960798 10.1235019866508 10.2915537689749 10.4380181580332 10.3093057213165 10.4367901271424 10.8300692914596 9.52170614932946 9.42697070504158 9.71137421974733 9.80593575389634
"LOC105274942" 8.81691669679276 9.26810246971668 8.82769143780128 8.62463575840238 8.47005299074413 8.23140699382028 8.52141239620256 9.20255437347831 8.69981922943622 8.35551663173112 8.98651594360789 9.73625610486418 9.14221632422726 8.89043758440264
"LOC105274943" 5.5206947828217 5.4321813240973 5.5781769387317 5.42460526550531 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105274944" 9.50519071622171 9.44983884549207 9.49553365145903 9.64300161429962 9.60316724748072 9.07392176082061 8.43412070703049 8.86321326715918 8.89222015546994 8.40205586970522 9.07423687710463 8.69824412058019 9.04302613885894 9.03425371035735
"LOC105274945" 9.69061605876091 9.88779466893658 9.84479145920643 10.1934766976129 9.97613529505913 9.93764969281772 9.45505377590646 9.80922330246805 9.78577324965132 9.58512568669757 9.70207521617739 10.1318308157356 9.86888602482737 9.92682312356768
"LOC105274946" 8.87794162377431 10.1762827291347 7.86568524188733 8.61209071059297 7.60373474721164 7.27582969508573 7.9797174058576 9.5541446705823 8.34503774034436 8.49076314926304 7.77436835575817 9.44257333654867 8.15739152793655 8.38958060328471
"LOC105274947" 10.0723452861307 12.8926948697476 11.5399002571623 10.3939803040844 9.81193400103241 8.83570124317309 10.0720026716791 12.9533278816669 10.4166715147573 10.7556557714275 10.0945176890669 13.0623164582199 10.7354967047342 10.6822082056441
"LOC105274948" 11.8652588218511 11.6628347817958 11.9247110990026 11.5689052979645 11.7733086249521 11.725858857175 11.2125542240295 11.6811938259045 11.2015878754158 11.2661782735188 11.4079892158261 11.5190686775571 11.0891036968001 11.5344034922065
"LOC105274949" 5.90385706353702 6.67543024120498 6.35491046468486 5.58368294375282 5.86363291898438 5.77353797526372 5.61235980297774 6.38711995383671 5.98298274040041 5.59180193610417 5.68645310503 6.01613968507056 5.62387443599654 5.20632313563933
"LOC105274950" 8.99767434843356 8.51089870655692 8.77958770143304 8.59943362412124 8.83860076648672 8.96258162681484 8.72750449481066 8.52167071375288 8.39643146828297 8.2415978880553 9.02531910644427 8.75960931651161 8.91786518031119 8.93743825948697
"LOC105274951" 11.6399142224397 11.5056871484087 11.6442024230068 11.3901589248264 11.654007086157 11.5775793862754 11.5466090461653 11.6960502828109 11.4658640872637 11.6961923494152 11.3829359137524 11.5857538420302 11.4055142391403 11.5101345288321
"LOC105274952" 10.7381682222439 10.497509689044 10.6689268439145 10.6088289219456 10.7614279233643 10.6232271389848 10.6630496331354 10.6826492992194 10.3447184989094 10.3703175465314 10.7787940993204 10.73769295772 10.6217049321872 10.829915801155
"LOC105274953" 5.42883690259455 5.20632313563933 5.4696263496939 5.20632313563933 5.44047541589731 5.39647718888869 5.4098433810627 5.20632313563933 5.48381365141716 5.39949205894131 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105274954" 11.1246125510188 11.0867790379172 11.1997851567344 11.1660126057847 11.0974978829719 11.4102480004213 10.9909553978142 10.524464701575 10.9801716987567 10.5386787089861 11.7766290855073 10.9766654541933 11.4860520315864 11.2073872139565
"LOC105274955" 7.01455437019736 7.1120392224961 7.22720161556919 7.18766095337263 7.09792855840185 6.95250125756329 6.90535496612357 6.67740197630424 6.88887907548367 7.00998515769168 7.46069806541012 7.27223543436726 7.3827233785235 7.45474746355365
"LOC105274956" 11.4007027470106 11.0873805230827 11.3600119575629 11.0058742653041 11.2805179968881 11.2182005990086 11.3563965317994 11.2178219547825 11.1182130658592 11.148908606767 11.327627903244 11.2990953883638 11.162504020639 11.3934743454832
"LOC105274957" 12.0163386767986 11.7629744725565 11.9996193260427 11.5326591352271 11.9038195571508 12.0254624473312 12.1298784730302 12.3215609563101 11.9135029262924 12.1026796889945 11.9079407440292 12.2114804936202 11.6799842721622 12.0264892506847
"LOC105274958" 11.2894353208438 10.9657257136346 11.3306034599569 11.1348329001152 11.3090689149132 11.4054724369332 11.3551809207467 11.3613138023888 11.2910948616142 11.7102475000776 11.2490624435923 11.339553270005 11.1004059604721 11.4709637350633
"LOC105274959" 11.5342808849833 11.1612280691347 11.4326221253136 11.1691999442107 11.1991064836554 11.2888081680454 11.5823705287804 11.8331461636638 11.5536470838496 11.9563292217381 11.4419203249643 11.7454508691213 11.5047298362457 11.7095226873429
"LOC105274960" 5.83141016038843 5.84067661534396 5.66112530512975 5.64165051242383 5.67310320715351 5.63030102400367 5.77868179348846 5.94177367294997 5.82306081913354 5.67774186126067 6.07383840318292 6.01613968507056 5.9246277128107 5.58833862230017
"LOC105274961" 10.4493049347804 10.3707650542994 10.4162190383569 10.4281001544294 10.4475725275746 10.7137865305072 10.9566289294297 10.7477403017632 10.7371277079121 11.2139796984839 10.5208227652717 10.6070308447705 10.4362227707297 10.7816306728158
"LOC105274962" 5.42883690259455 5.4321813240973 5.20632313563933 5.42460526550531 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.59894650644675 5.49592373062212 5.20632313563933 5.20632313563933
"LOC105274963" 11.3490655555609 11.7267628404823 11.4364794660037 11.8162893464429 11.480304097823 11.4389078692854 11.4478098077869 11.003005217927 11.4728363611952 10.9003288051188 11.310535081534 10.8150693752797 11.2564292915913 10.8726328036738
"LOC105274964" 5.5206947828217 5.75678055278581 5.5781769387317 5.81967757098136 5.67310320715351 5.74147600965463 5.65991512251467 5.63398085407452 5.75877841357471 5.63698393332431 5.68645310503 5.20632313563933 5.71683600755185 5.58833862230017
"LOC105274965" 7.70106336263919 7.18135938057866 7.6081022348295 7.15132694036165 7.54235588117822 6.9768885309238 7.2149244770808 7.41292423113775 6.96923847661083 7.65566705680356 6.89196142867825 7.11522148531069 6.8225045577091 7.56229324127839
"LOC105274966" 7.25669775471077 7.69919717089052 7.26457546855973 7.68719576405665 7.39292247845013 7.13524104720464 7.25245397792566 8.37139701299268 7.73717566449947 7.38459264755276 7.24326595997437 8.40941622456833 7.8243523353441 7.43214950019578
"LOC105274967" 9.52605747142412 9.82706710231488 10.1175827151752 9.92692232501715 10.1197112293658 10.3070106562663 10.5184478373143 10.2147861154235 10.7365483022972 10.3037270434316 9.91267049933411 9.6448755237225 10.3231915993 9.65539155399355
"LOC105274968" 11.7998138660531 11.7539117399119 11.9671023651378 11.6475602986314 11.8537833905468 11.340835043476 11.0853828356571 11.1241623768795 11.1978052400547 10.9305432830149 11.2276992064869 11.1122627892797 11.1556253941604 11.2419286089384
"LOC105274969" 10.5416894498262 10.7440756214598 10.5241280200589 10.7881797962858 10.650272266515 10.8764827251214 10.9203695003499 10.4098427362977 10.9379597887196 10.857141888003 10.4215071062457 10.1202557559388 10.5151481056107 10.4786307489442
"LOC105274970" 11.1455049217564 11.0427990905621 11.050040424125 11.1134816127618 11.0709361542018 11.5896583462389 11.6047056607457 11.5229111067485 11.3993546453532 11.6496179405069 11.4631683860211 11.4976275608132 11.3210898670092 11.4018299851502
"LOC105274971" 6.92587447834588 6.8395452960155 7.17560421033438 6.76450845565136 6.82637784969309 7.21081459197466 6.71447611761083 6.88052684844073 6.96923847661083 6.64354834595914 6.73374891843214 6.65236358731523 6.92863275161671 7.26198528972662
"LOC105274972" 8.91809984448186 8.51812637844338 8.8931712396392 8.31522225587569 8.94289538451382 8.33980748045336 7.78621289126454 8.5524359902403 7.98937322079765 8.1556165735065 8.25738225291689 8.79421937494669 8.21231243286663 8.62889007128211
"LOC105274973" 13.7536733607005 13.8852672144036 13.7918344371243 14.2504934498907 13.9834252748276 14.0506389978043 14.6775548722985 14.0450136387698 14.6608793713781 13.8759009342462 14.3095914251479 13.7231059697008 14.3419841381446 13.6862037187593
"LOC105274974" 5.70193175817241 5.84067661534396 5.73076834123571 5.73849091357752 5.67310320715351 5.80379950481908 5.70280384082588 6.07288726028521 6.05081689171897 6.05840740759625 5.82429742060913 6.37053557700763 5.98088324074475 5.20632313563933
"LOC105274975" 9.67979941040767 9.73164887245164 9.7935028344355 9.86398090035406 9.64776908641961 9.80283314127754 10.0749622593081 10.084358214271 9.99325800171637 10.4613748107862 10.1550168798606 10.2427340069416 10.2307850013434 10.5998405591785
"LOC105274976" 9.31037548023049 9.22267533120384 9.31400833022972 9.26106724637471 9.22843782114914 9.00127379048496 9.14085157122708 8.7129142103574 8.99708591708447 8.81370623496519 9.20832020064663 8.87953455255714 9.11398980959058 9.17146144678027
"LOC105274977" 10.1245140866867 9.96059581047998 10.2286186533385 10.1107300078631 10.2606195261229 10.0935406587188 10.2897139976068 10.0938916013041 10.2912554415707 10.230724725465 10.1671631142137 9.9885034910934 10.3749018582778 10.2873297134333
"LOC105274978" 10.4236347122883 10.3418031854818 10.6290187988208 10.3830355278054 10.4354298083231 10.3984852190999 10.4638261705853 10.4709550653975 10.4181179134145 10.6689861615439 10.2313693432907 10.1790828418298 10.1057468916333 10.1250836040694
"LOC105274979" 7.3169747052909 7.51862918890521 7.43678963086624 7.25735452248459 7.57339719821653 7.10659592690771 7.12005491068531 7.7764831639298 7.38427857970912 7.48866252299319 6.99811369083778 7.57425236453165 7.43815080514164 7.66182398762257
"LOC105274980" 6.89086073774554 7.54074947694423 7.3706087257807 7.16050883319927 6.6467023219619 7.10659592690771 6.64301991712494 7.90320909996674 7.05269249460502 7.81737742452079 6.19117747214242 7.7806666952325 6.92863275161671 7.47696514291791
"LOC105274981" 6.54838283240674 6.96060640183312 6.73730283503361 6.14220440705541 6.45124977548626 5.88612321183195 6.20472565943519 6.66676039001494 6.5088875755961 6.3370394695286 5.75988940926166 6.57549035447059 6.1275286445881 6.12899693386591
"LOC105274982" 13.9098095746617 14.3837071768366 13.8794394956219 14.3814461314951 14.1824417137418 14.1393261139602 14.0873593580125 13.8732375623642 14.370962496025 13.5929469967513 14.0249433542177 13.7469544508113 14.2750055883337 13.6167300128242
"LOC105274983" 10.4780929612388 10.3235294801956 10.562303233344 10.4614305684158 10.5543562582282 10.2101130874733 10.5668781317683 9.96095721118949 9.80471515517414 9.94530179413497 10.3848405713058 9.76381574375818 9.86888602482737 9.89161169040979
"LOC105274984" 7.76263898007463 7.61194532164772 7.98549410826051 7.91245163518408 7.88691536439022 7.9892829313541 7.62900724644796 7.6754452355389 7.75142559573604 7.46056839058646 7.69759936606339 7.8872528817766 8.07498007329129 7.64249844687515
"LOC105274985" 10.7359356310813 10.8227715154015 10.7641145935335 10.9043240951467 10.7622381315986 10.7529946142113 11.1977099964026 11.0190025560668 11.2804043552115 11.2896764826457 11.2433418659132 11.1908456997388 11.5315419036098 11.3011986319966
"LOC105274986" 6.33470309798262 6.37080386067876 6.38181809514478 6.29443536000808 6.43150635106948 6.04545497123353 6.18530049776999 6.31450084873806 6.22491052224799 6.36647290298303 5.93534192834586 6.19193493287622 6.25158143027328 6.26600314691207
"LOC105274987" 11.1555603559305 11.2616331134751 11.0971064660487 11.3434294534169 11.1810466816911 11.4452370487883 11.1391124975654 11.4657060521385 11.3615360583215 11.1259783225107 11.2326573499625 11.4522281154684 11.5016336184477 11.394870318328
"LOC105274988" 12.8595840331705 12.8589319781341 12.8086268570012 12.8638508005984 12.8696168079456 13.1103617175562 13.4180949209936 13.1889669356356 13.3339935435363 13.2457415058048 13.2593205812208 13.1624854166734 13.2274622642924 13.1230567407182
"LOC105274989" 10.6966775713444 10.4440129480602 10.6895521822296 10.4889123226519 10.6589999093377 10.3552450462571 10.4086159957485 10.6664872093482 10.5864325809483 11.1259783225107 10.1515276217996 10.6070308447705 10.5664496346269 10.7026489305986
"LOC105274990" 11.3324191557758 11.3353874012012 11.2408064032259 11.3490613892526 11.3446567371118 11.3250257598675 11.262257220699 10.6336089083974 11.0522411024954 10.5444568589017 11.1967414187747 10.4277878872792 11.0106766880094 10.8340390621845
"LOC105274991" 11.7743044124531 12.0989377101997 11.8369705070271 12.2593894832998 11.9411339259284 11.7655297752496 11.8088032397765 11.5378959284813 12.0272684697892 11.2885297418423 11.935059246689 11.4483795205878 12.0183963400862 11.4815137425308
"LOC105274992" 11.4286107823963 11.4839265948803 11.3450406840624 11.3681395584239 11.4852182809098 11.4617612627675 11.4960346049822 11.4134173553589 11.379085557303 11.4339088973554 11.7399596441553 11.6747454356187 11.5132103199871 11.5229585579507
"LOC105274993" 12.2187501623476 12.0675849688548 12.3398195694285 12.3021096459975 12.303535052845 12.399689961772 12.469251407055 12.2049645153437 12.3696538493902 12.4551363097794 12.5247019737565 12.2827973439406 12.4281373275675 12.4142247506328
"LOC105274994" 6.05660962342774 6.01102614069049 5.79187700482692 6.2107262049451 6.07042828682765 5.88612321183195 6.20472565943519 6.07288726028521 5.85268034456438 6.24271431439268 5.68645310503 5.78265728639131 6.03298792224295 5.20632313563933
"LOC105274995" 12.1362604126853 12.2005439976887 12.2274403860246 12.2483832509926 12.1731957446534 12.133568400362 12.2808969136545 11.9644832764838 12.1928488714161 12.0461347689505 12.2644474226221 12.0658741540023 12.2923077064499 12.1104457330175
"LOC105274996" 6.15975449994984 6.55084139042248 6.61744138774858 6.29443536000808 6.39080096988912 6.34923786271254 6.41009061561098 6.41470257839383 6.24220892877296 6.4090032120332 6.15389611151606 6.26763565744826 6.1709213364246 6.12899693386591
"LOC105274997" 8.85052670520482 8.92843635324198 8.71707587129387 9.03884665523923 8.74599565543449 9.14634321154833 9.34473183179171 9.14518326525728 9.43713497344123 9.4949975758741 9.12153559483955 9.13957097915587 9.24986328731628 9.04858253298958
"LOC105274998" 9.29423330167929 9.34075270577603 9.35001202000047 9.24094328375051 9.39067340872866 9.06872951742107 8.74506347186956 8.82396192580974 8.72827978769211 8.6361731362895 8.77031288435897 8.26794117189651 8.49056699492995 8.45602156190732
"LOC105274999" 5.79160113202936 5.20632313563933 5.4696263496939 5.7805955243023 5.53710303277045 5.20632313563933 5.61235980297774 5.39813717448748 5.93389158893036 5.20632313563933 5.82429742060913 5.61519842626038 5.20632313563933 5.20632313563933
"LOC105275000" 7.58262686329239 8.1633770715525 6.17460506521768 7.20544466088676 6.96975201500046 6.45737606184755 7.10352434201619 7.30400779097749 6.55958249766654 6.30665925030653 6.62238965678076 7.41214223741302 6.325550957905 6.38485136148569
"LOC105275001" 6.3145974414181 6.28838628486641 5.66112530512975 6.87351967034005 5.90276909044984 5.91129479637368 6.08073733841146 6.35873214763966 5.85268034456438 5.39949205894131 5.8822676892148 6.46347807248987 5.98088324074475 5.58833862230017
"LOC105275002" 7.87248353335055 6.96060640183312 6.57438625904251 7.19658391548461 6.50827102131475 6.67611137203743 7.28891665982999 7.07664209179329 6.55958249766654 6.99371125009952 7.14185012556773 6.54859263356525 6.39410518080375 6.9379325934244
"LOC105275003" 5.65004095385897 5.70932177208215 5.20632313563933 5.51472765984651 5.44047541589731 5.39647718888869 5.4098433810627 5.67445930097901 5.20632313563933 5.20632313563933 5.68645310503 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105275004" 9.87121004612125 10.1126553924751 9.96732058746221 9.97997527460464 9.94361688886299 10.260889361801 10.1451647951594 10.0491491332332 10.3733359905323 9.88073537837106 10.2880762285452 10.0487798311568 10.5059021986611 10.2037158915867
"LOC105275005" 11.3563489088391 11.2822681796476 11.3374963571332 11.2819457668666 11.3370655277985 11.6273520251865 11.4166836747905 11.1254295268855 11.246628944688 11.4332172733332 11.1642396282364 10.9121726102284 11.0704158228996 11.0655697396266
"LOC105275006" 10.6657342196856 10.6181703486166 10.2463198228335 10.6865351227594 10.2890199443494 10.3770273748017 10.3849722898067 9.61326276982745 10.2439118387657 10.1300986572683 9.77651062443024 9.23595094157097 9.94389743521685 9.47137341384201
"LOC105275007" 5.5206947828217 5.52541035363769 5.4696263496939 5.51472765984651 5.44047541589731 5.39647718888869 5.49390657230807 5.39813717448748 5.48381365141716 5.20632313563933 5.20632313563933 5.61519842626038 5.20632313563933 5.20632313563933
"LOC105275008" 5.42883690259455 6.24424504231391 6.02892840875484 5.51472765984651 5.20632313563933 5.39647718888869 5.65991512251467 6.03173327142569 5.20632313563933 5.47930195668411 5.59894650644675 6.15144173091348 5.50208986398175 5.74501939682689
"LOC105275009" 6.51575289762071 6.33049750899113 6.35491046468486 6.4249057852577 6.3697949641322 6.58941667729779 6.45520439089487 6.25204241389878 6.30825172200195 6.53896916988206 5.98452649591115 6.23059852219254 5.79480474724792 6.32730777168155
"LOC105275010" 6.76600850036058 6.67543024120498 6.65885295848244 7.04561711647816 6.96975201500046 6.19385943478743 6.7597039039978 6.79781800504663 7.26039450232796 6.80804918978015 6.79563525066368 6.876083756506 7.1842716713894 6.97116330687511
"LOC105275011" 11.1572294652603 11.1486035656397 11.2356498694007 11.2325264619539 10.880378812208 10.8941263096418 11.1325047658816 11.5299446649269 11.055031690921 11.9175450463268 11.1975869138651 11.6674804553481 11.2610145044848 11.6834875599061
"LOC105275012" 10.2879377981026 10.4049608575705 10.3481875171203 10.3317797082918 10.2901443938943 10.3770273748017 9.46563326480526 9.43900228083379 9.61949036104284 9.31846458262955 9.96332108992416 9.74884875576679 10.0810432133874 9.598254026506
"LOC105275013" 10.3785355739 10.0311421662888 10.4674161393585 10.2727140246527 10.3962884059507 10.5359914589454 10.271774634332 10.2875730307143 10.3829971028553 10.4102498186882 10.2445291875841 10.2796165434434 10.2786346816568 10.1714727099138
"LOC105275014" 11.4350456774252 11.3787793897985 11.4326221253136 11.67173037746 11.3527460756863 11.5447619385055 7.4885239698097 10.6489671631518 8.10736715981229 7.86026346202915 12.0139636536852 12.0456399454082 12.0637090919518 12.0047137530194
"LOC105275015" 11.1404507858971 11.037206059249 11.0065855139864 10.9226983429218 11.0277968575715 10.4504404774192 9.66626533902121 10.313761485598 10.1142478408339 9.86541465351244 10.7640267137938 10.8644384437727 10.8434068225786 10.5925564370863
"LOC105275016" 10.2787611117502 10.0924059057008 10.3495528238264 10.2756762361286 10.2856413184864 10.4773590131198 10.6238673201883 10.5729645095919 10.5273552229151 10.9412867793597 10.4186078839757 10.4648550210486 10.4017399276122 10.6190867803085
"LOC105275017" 7.7383426270069 7.83515636269139 7.26457546855973 8.11046142180021 7.39292247845013 7.1493221628988 7.16837940355004 6.88052684844073 7.7794854944894 6.92634284236115 7.08001280530507 6.7007715415872 7.49134012893515 7.03501785720196
"LOC105275018" 11.7560653781389 12.27079020745 11.7980265392688 12.1813111693148 11.9680608827699 11.6152905437917 10.8438389810569 11.0981524810056 11.1253112040236 10.6559986870763 11.4596487110153 11.1478237387458 11.4575737931392 11.1121469663404
"LOC105275019" 12.1430135328675 12.3798622181084 12.1906139514297 12.456370611887 12.3027002733297 12.0400599464506 11.8767335106153 11.6751504538689 11.9840047168034 11.5977908698182 12.4357928077887 12.0527542495468 12.235205669862 12.0246871287609
"LOC105275020" 5.20632313563933 5.59672831201014 5.5781769387317 5.42460526550531 5.67310320715351 5.39647718888869 5.77868179348846 5.58911002557872 5.59815377649734 5.39949205894131 5.48437677171652 5.61519842626038 5.62387443599654 5.58833862230017
"LOC105275021" 8.3903350546276 8.69415638421674 8.50120965931372 8.75861654207241 8.60383076668906 8.35708767434511 8.74006871800923 8.49022107071514 8.78128578215021 8.72998183347154 9.23501551720421 8.94692498317587 9.20088912591111 9.05569341142205
"LOC105275022" 5.70193175817241 5.59672831201014 5.4696263496939 5.42460526550531 5.20632313563933 5.39647718888869 5.4098433810627 5.53806817993007 5.59815377649734 5.54040456407539 5.20632313563933 5.7062634512215 5.20632313563933 5.20632313563933
"LOC105275023" 9.34604399444325 9.51761475407508 9.33902997666372 9.58360301304523 9.44226530901275 9.13148575210052 9.00833866041524 9.41980125750806 9.41407446571067 9.28193363912006 9.47772970442539 9.73625610486418 9.77953998306286 9.62710687226015
"LOC105275024" 10.5098064695866 10.6975494228653 10.5798555656872 10.7902517607963 10.7111236271583 10.8720378807531 10.4303387386897 10.8084412044233 10.8005902703218 10.4511572130336 10.6659987778154 10.7288334592978 10.7872854930428 10.6637920531064
"LOC105275025" 9.87933327610446 9.82273304038442 9.88680497598639 10.1808898357058 9.7722142157751 10.0977799445098 10.0329637451531 10.0624536786639 9.94788717982359 10.2930861191845 10.2046832592922 10.3340626779578 10.4280871223414 10.3491641551365
"LOC105275026" 8.57999201225072 8.52889907336306 8.90442050549759 8.8862562897502 8.96569989185705 8.61769989934943 6.90535496612357 8.48224805027236 7.9449647092658 7.78653651925168 8.61058736432873 8.67718546544288 8.31608327136276 8.38958060328471
"LOC105275027" 7.99467229876704 8.01156389864067 8.03480950050674 8.02220514683935 7.96387782174076 8.06890932415326 8.26612305518053 8.24160502974874 8.23956480555095 8.52788620081779 8.72850220714635 8.96437068360927 8.53407651023977 8.80002427428436
"LOC105275028" 10.8783611271197 10.6832935623561 10.7225829971798 10.7195289005095 10.8863364395227 10.9787844028976 11.1129775139262 11.2714591266522 11.051309704825 11.2991973586751 11.3337935845687 11.4414260623502 11.4195268786998 11.3864741399214
"LOC105275029" 12.5997388308282 12.5249789342215 12.6174529306137 12.6319687712805 12.6946418691365 12.8139439020773 12.7240002954374 12.6158416191038 12.88947545259 12.1621084227418 12.7126509690404 12.492033081272 12.8910690153701 12.556963513981
"LOC105275030" 10.0593000574658 9.94074004492484 10.0094101815403 10.0748918019006 9.90888227533838 10.0159139032451 10.8820493310686 10.9226742156502 10.905855970375 11.0504112450382 11.0368022177932 11.1064125988697 11.0952795479721 11.0354521442419
"LOC105275031" 10.7777745804526 10.7147839092424 10.4509758118455 10.9679399029162 10.7443074924428 10.3909076792207 11.3044374812637 10.8189234517379 11.0721219885237 11.3370342572277 10.8067746012572 10.6599265620002 10.6858766474983 10.7116414667158
"LOC105275032" 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933 5.20632313563933
"LOC105275033" 9.86440546297788 9.73780170358493 9.90178336900102 9.83613930329717 9.7079730539869 10.0159139032451 10.1877059037277 10.1314060304625 10.1097776714905 10.2394612337023 10.0483524565717 9.92559129010604 9.98443365950674 9.90736772189919
"LOC105275034" 11.0024108642033 10.6510997694648 10.9456279339786 10.6968810237404 10.8570576105368 10.8005509148971 10.9752139048126 11.0098829660949 10.9374557482017 11.2991973586751 10.9238186977258 10.8655935345314 10.6872404371528 11.0174375067859
"LOC105275035" 12.503317436866 12.5160732780074 12.5992178582084 12.7725185612432 12.6150632039295 12.9783330910711 13.2312163994425 12.7476890493446 13.1140933988551 13.08047271887 13.0735832134002 12.6773619084186 12.9937913073076 12.8670983275993
"LOC105275036" 12.7595049916898 12.6983535322826 12.7573856697844 12.7634105392049 12.8152440135688 13.0086722000105 13.1155085004642 13.1800535831824 12.9855833581781 13.2508522337041 13.1637188907036 13.4132428778385 13.1701218113277 13.2755546394756
"LOC105275037" 10.3466900135965 10.1430844954697 10.2939051551118 10.1724370442869 10.2788601946852 9.98786119244272 10.190437143741 10.1397973959509 10.2083994082403 10.3804048711436 10.1723374370622 10.0789939633148 10.1300337539108 10.4733521711854
"LOC105275038" 6.37367738906253 6.28838628486641 6.29869298136459 6.06744466404059 6.30385282688646 6.30533720524662 6.34652078878727 6.23572915007544 6.32404593226981 6.13713218808771 6.29429539529964 5.7062634512215 6.36044134856117 6.38485136148569
